job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size
Research Analyst,Senior-level,Full-time,On-site,2023.0,United States,125000.0,USD,125000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,105000.0,USD,105000.0,United States,Medium
Data Specialist,Mid-level,Full-time,Remote,2023.0,United States,90000.0,USD,90000.0,United States,Medium
Data Specialist,Mid-level,Full-time,Remote,2023.0,United States,73000.0,USD,73000.0,United States,Medium
Business Intelligence Analyst,Mid-level,Full-time,Remote,2023.0,United States,150000.0,USD,150000.0,United States,Medium
Business Intelligence Analyst,Mid-level,Full-time,Remote,2023.0,United States,135000.0,USD,135000.0,United States,Medium
Head of Data,Executive-level,Full-time,Remote,2023.0,United States,329500.0,USD,329500.0,United States,Medium
Head of Data,Executive-level,Full-time,Remote,2023.0,United States,269600.0,USD,269600.0,United States,Medium
Data Science Lead,Mid-level,Full-time,On-site,2023.0,United States,185900.0,USD,185900.0,United States,Medium
Data Science Lead,Mid-level,Full-time,On-site,2023.0,United States,129300.0,USD,129300.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,146000.0,USD,146000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,97000.0,USD,97000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,147100.0,USD,147100.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,90700.0,USD,90700.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,257000.0,USD,257000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,197000.0,USD,197000.0,United States,Medium
Business Intelligence Engineer,Senior-level,Full-time,Remote,2023.0,United States,120000.0,USD,120000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,84800.0,USD,84800.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,260000.0,USD,260000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,225000.0,USD,225000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,340000.0,USD,340000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023.0,United States,213600.0,USD,213600.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023.0,United States,142400.0,USD,142400.0,United States,Medium
ML Engineer,Mid-level,Full-time,Remote,2023.0,United States,125000.0,USD,125000.0,United States,Medium
ML Engineer,Mid-level,Full-time,Remote,2023.0,United States,85000.0,USD,85000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,207900.0,USD,207900.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,158400.0,USD,158400.0,United States,Medium
Data Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,385000.0,USD,385000.0,United States,Medium
Data Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,200000.0,USD,200000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,241300.0,USD,241300.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,211949.0,USD,211949.0,United States,Medium
Data Strategy Manager,Senior-level,Full-time,Remote,2023.0,United States,115000.0,USD,115000.0,United States,Medium
Data Strategy Manager,Senior-level,Full-time,Remote,2023.0,United States,90000.0,USD,90000.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2023.0,United States,172200.0,USD,172200.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2023.0,United States,131200.0,USD,131200.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,123800.0,USD,123800.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,240000.0,USD,240000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,142500.0,USD,142500.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,330000.0,USD,330000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,204000.0,USD,204000.0,United States,Medium
Machine Learning Engineer,Executive-level,Full-time,Remote,2023.0,United States,180000.0,USD,180000.0,United States,Medium
Machine Learning Engineer,Executive-level,Full-time,Remote,2023.0,United States,160000.0,USD,160000.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2023.0,United States,193600.0,USD,193600.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2023.0,United States,130838.0,USD,130838.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,225500.0,USD,225500.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,139400.0,USD,139400.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,328133.0,USD,328133.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,218755.0,USD,218755.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,250830.0,USD,250830.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,143370.0,USD,143370.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023.0,United States,260000.0,USD,260000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,203500.0,USD,203500.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,166500.0,USD,166500.0,United States,Medium
Research Analyst,Senior-level,Full-time,On-site,2023.0,United States,148350.0,USD,148350.0,United States,Medium
Research Analyst,Senior-level,Full-time,On-site,2023.0,United States,87400.0,USD,87400.0,United States,Medium
,Senior-level,Full-time,On-site,2023.0,United States,157550.0,USD,157550.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2023.0,United States,104650.0,USD,104650.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,139500.0,USD,139500.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,118575.0,USD,118575.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,129150.0,USD,129150.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,98400.0,USD,98400.0,United States,Medium
Business Intelligence Developer,Senior-level,Full-time,On-site,2023.0,United States,98010.0,USD,98010.0,United States,Medium
Business Intelligence Developer,Senior-level,Full-time,On-site,2023.0,United States,66825.0,USD,66825.0,United States,Medium
Data Science Manager,Senior-level,Full-time,Remote,2023.0,United States,190000.0,USD,190000.0,United States,Medium
Data Science Manager,Senior-level,Full-time,Remote,2023.0,United States,170000.0,USD,170000.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,170000.0,USD,170000.0,United States,Small
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,120000.0,USD,120000.0,United States,Small
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,229000.0,USD,229000.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,131000.0,USD,131000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,164000.0,USD,164000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,223800.0,USD,223800.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,172100.0,USD,172100.0,United States,Medium
Applied Scientist,Senior-level,Full-time,On-site,2023.0,United States,258800.0,USD,258800.0,United States,Medium
Applied Scientist,Senior-level,Full-time,On-site,2023.0,United States,199200.0,USD,199200.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,185000.0,USD,185000.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,148000.0,USD,148000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,193600.0,USD,193600.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,119700.0,USD,119700.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,175750.0,USD,175750.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,136742.0,USD,136742.0,United States,Medium
Research Engineer,Mid-level,Full-time,On-site,2023.0,United States,257400.0,USD,257400.0,United States,Medium
Research Engineer,Mid-level,Full-time,On-site,2023.0,United States,193500.0,USD,193500.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,228856.0,USD,228856.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,144540.0,USD,144540.0,United States,Medium
Data Architect,Senior-level,Full-time,Remote,2023.0,United States,140000.0,USD,140000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,155000.0,USD,155000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,125000.0,USD,125000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,150600.0,USD,150600.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,120500.0,USD,120500.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023.0,United States,200000.0,USD,200000.0,United States,Large
Data Strategist,Mid-level,Full-time,On-site,2023.0,United States,115500.0,USD,115500.0,United States,Medium
Data Strategist,Mid-level,Full-time,On-site,2023.0,United States,73500.0,USD,73500.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,225000.0,USD,225000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,172758.0,USD,172758.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,194992.0,USD,194992.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2023.0,United States,140000.0,USD,140000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,213800.0,USD,213800.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,180300.0,USD,180300.0,United States,Medium
Director of Data Science,Executive-level,Full-time,Remote,2023.0,United States,375500.0,USD,375500.0,United States,Medium
Director of Data Science,Executive-level,Full-time,Remote,2023.0,United States,250300.0,USD,250300.0,United States,Medium
ML Engineer,Senior-level,Full-time,Remote,2023.0,United States,262269.0,USD,262269.0,United States,Medium
ML Engineer,Senior-level,Full-time,Remote,2023.0,United States,230797.0,USD,230797.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,147100.0,USD,147100.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,90700.0,USD,90700.0,United States,Medium
Machine Learning Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,185000.0,USD,185000.0,United States,Medium
Machine Learning Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,145000.0,USD,145000.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2023.0,United States,90000.0,USD,90000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,195000.0,USD,195000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,73500.0,USD,73500.0,United States,Medium
Data Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,185000.0,USD,185000.0,United States,Medium
Data Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,145000.0,USD,145000.0,United States,Medium
Machine Learning Infrastructure Engineer,Senior-level,Full-time,Remote,2023.0,United States,158900.0,USD,158900.0,United States,Medium
Machine Learning Infrastructure Engineer,Senior-level,Full-time,Remote,2023.0,United States,132400.0,USD,132400.0,United States,Medium
AI Engineer,Mid-level,Full-time,Remote,2023.0,United States,140000.0,USD,140000.0,United States,Small
Data Manager,Mid-level,Full-time,On-site,2023.0,United States,130000.0,USD,130000.0,United States,Medium
Data Manager,Mid-level,Full-time,On-site,2023.0,United States,100000.0,USD,100000.0,United States,Medium
Machine Learning Scientist,Senior-level,Full-time,On-site,2023.0,United States,163800.0,USD,163800.0,United States,Medium
Machine Learning Scientist,Senior-level,Full-time,On-site,2023.0,United States,126000.0,USD,126000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,111967.0,USD,111967.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,88000.0,USD,88000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,216027.0,USD,216027.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,101028.0,USD,101028.0,United States,Medium
Applied Scientist,Senior-level,Full-time,On-site,2023.0,United States,309400.0,USD,309400.0,United States,Large
Applied Scientist,Senior-level,Full-time,On-site,2023.0,United States,159100.0,USD,159100.0,United States,Large
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,174350.0,USD,174350.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,126800.0,USD,126800.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023.0,United States,175000.0,USD,175000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023.0,United States,120000.0,USD,120000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,130000.0,USD,130000.0,United States,Small
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,105000.0,USD,105000.0,United States,Small
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,232200.0,USD,232200.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,119000.0,USD,119000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,153300.0,USD,153300.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,104244.0,USD,104244.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,145000.0,USD,145000.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,70000.0,USD,70000.0,United States,Medium
Data Science Practitioner,Senior-level,,On-site,2023.0,United States,198800.0,USD,198800.0,United States,Medium
Data Science Practitioner,Senior-level,Full-time,On-site,2023.0,United States,122600.0,USD,122600.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,181500.0,USD,181500.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,127000.0,USD,127000.0,United States,Medium
Machine Learning Researcher,Mid-level,Full-time,On-site,2023.0,United States,210000.0,USD,210000.0,United States,Small
ML Engineer,Senior-level,Full-time,Remote,2023.0,United States,385000.0,USD,385000.0,United States,Medium
ML Engineer,Senior-level,Full-time,Remote,2023.0,United States,245000.0,USD,245000.0,United States,Medium
AI Engineer,Mid-level,Full-time,On-site,2023.0,United States,225000.0,USD,225000.0,United States,Medium
AI Engineer,Mid-level,Full-time,On-site,2023.0,United States,175000.0,USD,175000.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,131650.0,USD,131650.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,105320.0,USD,105320.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,210000.0,USD,210000.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,151800.0,USD,151800.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,147500.0,USD,147500.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,112500.0,USD,112500.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,163200.0,USD,163200.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,65000.0,USD,65000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,55000.0,USD,55000.0,United States,Medium
Machine Learning Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,165400.0,USD,165400.0,United States,Medium
Machine Learning Infrastructure Engineer,Senior-level,Full-time,On-site,2023.0,United States,127300.0,USD,127300.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,145000.0,USD,145000.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2023.0,United States,126900.0,USD,126900.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2023.0,United States,77900.0,USD,77900.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,169000.0,USD,169000.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,110600.0,USD,110600.0,United States,Medium
Data Scientist,Entry-level,Full-time,On-site,2023.0,United States,140000.0,USD,140000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,162000.0,USD,162000.0,United States,Medium
Data Modeler,Senior-level,Full-time,On-site,2023.0,United States,195000.0,USD,195000.0,United States,Medium
Data Modeler,Senior-level,Full-time,On-site,2023.0,United States,160000.0,USD,160000.0,United States,Medium
Data Operations Analyst,Senior-level,Full-time,On-site,2023.0,United States,154000.0,USD,154000.0,United States,Medium
Data Operations Analyst,Senior-level,Full-time,On-site,2023.0,United States,82000.0,USD,82000.0,United States,Medium
Data Science Manager,Senior-level,Full-time,Remote,2023.0,United States,160000.0,USD,160000.0,United States,Medium
Data Science Manager,Senior-level,Full-time,Remote,2023.0,United States,145000.0,USD,145000.0,United States,Medium
AI Engineer,Senior-level,Full-time,On-site,2023.0,United States,239400.0,USD,239400.0,United States,Medium
AI Engineer,Senior-level,Full-time,On-site,2023.0,United States,136800.0,USD,136800.0,United States,Medium
Decision Scientist,Senior-level,Full-time,On-site,2023.0,United States,204500.0,USD,204500.0,United States,Medium
Decision Scientist,Senior-level,Full-time,On-site,2023.0,United States,142200.0,USD,142200.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,230000.0,USD,230000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,323300.0,USD,323300.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,184700.0,USD,184700.0,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023.0,United States,210000.0,USD,210000.0,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023.0,United States,136000.0,USD,136000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,171250.0,USD,171250.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,113750.0,USD,113750.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,,USD,195000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,142000.0,USD,142000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,185900.0,USD,185900.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,129300.0,USD,129300.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,194100.0,USD,194100.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,152300.0,USD,152300.0,United States,Medium
Data Architect,Senior-level,Full-time,On-site,2023.0,United States,190000.0,USD,190000.0,United States,Medium
Data Architect,Senior-level,Full-time,On-site,2023.0,United States,120000.0,USD,120000.0,United States,Medium
Research Engineer,Senior-level,Full-time,Remote,2023.0,United States,240000.0,USD,240000.0,United States,Medium
Research Engineer,Senior-level,Full-time,Remote,2023.0,United States,157250.0,USD,157250.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,212000.0,USD,212000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,194400.0,USD,194400.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,132192.0,USD,132192.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023.0,United States,174000.0,USD,174000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023.0,United States,134000.0,USD,134000.0,United States,Medium
Data Engineer,Mid-level,Full-time,Remote,2023.0,United States,152000.0,USD,152000.0,United States,Medium
Data Developer,Senior-level,Full-time,On-site,2023.0,United States,144700.0,USD,144700.0,United States,Medium
Data Developer,Senior-level,Full-time,On-site,2023.0,United States,85500.0,USD,85500.0,United States,Medium
Data Engineer,Executive-level,Full-time,Remote,2023.0,United States,265800.0,USD,265800.0,United States,Medium
Data Engineer,Executive-level,Full-time,Remote,2023.0,United States,177200.0,USD,177200.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,222000.0,USD,222000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,115920.0,USD,115920.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,250000.0,USD,250000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,284310.0,USD,284310.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,153090.0,USD,153090.0,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023.0,United States,204500.0,USD,204500.0,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023.0,United States,142200.0,USD,142200.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2023.0,United States,111000.0,USD,111000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,213210.0,USD,213210.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,102434.0,USD,102434.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,226600.0,USD,226600.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,140100.0,USD,140100.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,156400.0,USD,156400.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,250000.0,USD,250000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023.0,United States,233400.0,USD,233400.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023.0,United States,145300.0,USD,145300.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,248000.0,USD,248000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,149000.0,USD,149000.0,United States,Medium
Analytics Engineer,Entry-level,Full-time,Remote,2023.0,United States,156450.0,USD,156450.0,United States,Medium
Analytics Engineer,Entry-level,Full-time,Remote,2023.0,United States,119200.0,USD,119200.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,185000.0,USD,185000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,120250.0,USD,120250.0,United States,Medium
Data Science Lead,Mid-level,Full-time,On-site,2023.0,United States,225000.0,USD,225000.0,United States,Medium
Data Science Lead,Mid-level,Full-time,On-site,2023.0,United States,152700.0,USD,152700.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,139152.0,USD,139152.0,United States,Large
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,82452.0,USD,82452.0,United States,Large
Data Strategist,Mid-level,Full-time,On-site,2023.0,United States,85000.0,USD,85000.0,United States,Medium
Data Strategist,Mid-level,Full-time,On-site,2023.0,United States,65000.0,USD,65000.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,139000.0,USD,139000.0,United States,Medium
Machine Learning Engineer,Executive-level,Full-time,Remote,2023.0,United States,200000.0,USD,200000.0,United States,Medium
Machine Learning Engineer,Executive-level,Full-time,Remote,2023.0,United States,145000.0,USD,145000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,269500.0,USD,269500.0,United States,Medium
Machine Learning Engineer,Executive-level,Full-time,Remote,2023.0,United States,295500.0,USD,295500.0,United States,Medium
Machine Learning Engineer,Executive-level,Full-time,Remote,2023.0,United States,165200.0,USD,165200.0,United States,Medium
ML Engineer,Mid-level,Full-time,On-site,2023.0,United States,235000.0,USD,235000.0,United States,Medium
ML Engineer,Mid-level,Full-time,On-site,2023.0,United States,135000.0,USD,135000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023.0,United States,180000.0,USD,180000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023.0,United States,144000.0,USD,144000.0,United States,Medium
Data Manager,Senior-level,Full-time,On-site,2023.0,United States,160667.0,USD,160667.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,304200.0,USD,304200.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,173800.0,USD,173800.0,United States,Medium
Data Science Lead,Mid-level,Full-time,On-site,2023.0,United States,191765.0,USD,191765.0,United States,Medium
Data Science Lead,Mid-level,Full-time,On-site,2023.0,United States,134326.0,USD,134326.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023.0,United States,173000.0,USD,173000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,258384.0,USD,258384.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,153100.0,USD,153100.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,146200.0,USD,146200.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,116960.0,USD,116960.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,370000.0,USD,370000.0,United States,Medium
Data Specialist,Senior-level,Full-time,On-site,2023.0,United States,111600.0,USD,111600.0,United States,Medium
Data Specialist,Senior-level,Full-time,On-site,2023.0,United States,72000.0,USD,72000.0,United States,Medium
Analytics Engineer,Mid-level,Full-time,Remote,2023.0,United States,90000.0,USD,90000.0,United States,Medium
Analytics Engineer,Mid-level,Full-time,Remote,2023.0,United States,84000.0,USD,84000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,70000.0,USD,70000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,253000.0,USD,253000.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2023.0,United States,145900.0,USD,145900.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,Remote,2023.0,United States,127000.0,USD,127000.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,Remote,2023.0,United States,95000.0,USD,95000.0,United States,Medium
Data Analyst,Entry-level,Full-time,On-site,2023.0,United States,94600.0,USD,94600.0,United States,Medium
Data Analyst,Entry-level,Full-time,On-site,2023.0,United States,86000.0,USD,86000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,104000.0,USD,104000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,173650.0,USD,173650.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,113900.0,USD,113900.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,126000.0,USD,126000.0,United States,Medium
Data Management Specialist,Senior-level,Full-time,On-site,2023.0,United States,139500.0,USD,139500.0,United States,Medium
Data Management Specialist,Senior-level,Full-time,On-site,2023.0,United States,110000.0,USD,110000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,248100.0,USD,248100.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,145900.0,USD,145900.0,United States,Medium
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023.0,United States,220000.0,USD,220000.0,United States,Medium
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023.0,United States,175000.0,USD,175000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,108000.0,USD,108000.0,United States,Medium
Decision Scientist,Senior-level,Full-time,Remote,2023.0,United States,182500.0,USD,182500.0,United States,Medium
